1448008332333,2.0867156982422,3.1608276367188,7.1256408691406,0,22
1448008332374,2.0510101318359,3.7571105957031,9.9297180175781,1,22
1448008332414,3.3292694091797,3.8880310058594,8.66455078125,1,22
1448008332454,0.084823608398438,2.4848022460938,9.4012756347656,1,22
1448008332495,-5.2745819091797,2.6692810058594,8.7073974609375,1,22
1448008332537,2.3449859619141,3.7713928222656,8.6657409667969,1,22
1448008332578,1.5047149658203,2.0777587890625,9.7892761230469,1,22
1448008332619,0.57875061035156,3.3453063964844,9.5548095703125,1,22
1448008332659,2.0938568115234,2.0432434082031,9.8499755859375,1,22
1448008332699,-0.037765502929688,4.3605346679688,8.9287719726562,1,22
1448008332741,1.5308990478516,4.5604858398438,7.9730529785156,1,22
1448008332782,-0.64595031738281,4.1510620117188,9.2679748535156,1,22
1448008332822,3.8458099365234,4.6842651367188,12.01611328125,1,22
1448008332862,-0.55787658691406,2.9822998046875,6.4924621582031,1,22
1448008332902,1.3880767822266,3.2524719238281,11.591217041016,1,22
1448008332943,1.0131683349609,2.8799438476562,9.1537170410156,1,22
1448008332983,1.0417327880859,2.8644714355469,8.445556640625,1,22
1448008333023,0.93461608886719,3.6833190917969,9.6416931152344,1,22
1448008333064,0.79774475097656,3.4381408691406,11.059204101562,1,22
1448008333104,1.3511810302734,3.8261413574219,9.8047485351562,1,22
1448008333145,0.67991638183594,3.3345947265625,9.8999633789062,1,22
1448008333187,0.16337585449219,3.548828125,9.7880859375,1,22
1448008333227,0.62754821777344,3.9618225097656,9.4417419433594,1,22
1448008333267,0.90486145019531,4.6069030761719,7.9278259277344,1,22
1448008333308,0.63587951660156,3.8701782226562,8.3562927246094,1,22
1448008333348,-0.019912719726562,3.6845092773438,9.04541015625,1,22
1448008333388,0.67158508300781,5.5447692871094,8.2265625,1,22
1448008333429,0.52400207519531,5.4019470214844,8.7085876464844,1,22
1448008333469,0.29429626464844,5.73876953125,7.969482421875,1,22
1448008333509,0.27882385253906,5.1103515625,5.9664001464844,1,22
1448008333550,0.68943786621094,5.0603637695312,6.3901062011719,1,22
1448008333590,2.2533416748047,5.4864501953125,7.6921691894531,1,22
1448008333630,0.57875061035156,4.8080444335938,8.5836181640625,1,22
1448008333670,-0.73878479003906,3.7249755859375,6.4031982421875,1,22
1448008333711,0.82630920410156,3.7654418945312,6.5722045898438,1,22
1448008333751,-1.5838165283203,-1.0536193847656,11.879241943359,1,22
1448008333792,-0.38172912597656,1.9063720703125,9.5702819824219,1,22
1448008333832,1.3488006591797,2.8597106933594,5.8616638183594,1,22
1448008333872,1.7498931884766,-2.1581115722656,12.272003173828,1,22
1448008333913,1.4844818115234,-2.4187622070312,17.661163330078,1,22
1448008333953,2.8424835205078,-1.6629943847656,8.0896911621094,1,22
1448008333994,1.0762481689453,-1.0857543945312,8.9466247558594,1,22
1448008334034,0.84654235839844,-1.1583557128906,6.4448547363281,1,22
1448008334074,0.60850524902344,-1.373779296875,12.405303955078,1,22
1448008334114,1.1417083740234,0.25677490234375,10.800933837891,1,22
1448008334155,0.034835815429688,0.53408813476562,8.3586730957031,1,22
1448008334195,0.75370788574219,-0.13836669921875,9.6702575683594,1,22
1448008334235,0.40617370605469,-0.9215087890625,9.511962890625,1,22
1448008334279,0.81678771972656,0.958984375,9.6095581054688,1,22
1448008334320,1.0036468505859,0.91375732421875,10.665252685547,1,22
1448008334360,1.0036468505859,0.91375732421875,10.665252685547,1,22
1448008334400,1.4892425537109,2.1313171386719,10.908050537109,1,22
1448008334440,1.3666534423828,2.4407653808594,10.597412109375,1,22
1448008334481,0.59660339355469,2.3288879394531,10.067779541016,1,22
1448008334521,1.2404937744141,1.58740234375,10.495056152344,1,22
1448008334562,-0.35911560058594,2.6240539550781,8.4991149902344,1,22
1448008334602,0.35856628417969,2.7752075195312,10.772369384766,1,22
1448008334642,-0.28294372558594,3.2738952636719,8.2717895507812,1,22
1448008334682,-0.44718933105469,3.1739196777344,12.032775878906,1,22
1448008334723,0.80726623535156,2.8799438476562,9.340576171875,1,22
1448008334763,2.3890228271484,3.8773193359375,10.105865478516,1,22
1448008334803,0.36213684082031,3.0215759277344,9.8856811523438,1,22
1448008334844,0.58827209472656,3.3191223144531,9.2536926269531,1,22
1448008334884,-0.37815856933594,3.8309020996094,9.5940856933594,1,22
1448008334924,0.43949890136719,4.3331604003906,8.9252014160156,1,22
1448008334965,1.0286407470703,3.7023620605469,9.0763549804688,1,22
1448008335005,1.1381378173828,5.2043762207031,8.8026123046875,1,22
1448008335045,0.42045593261719,5.5661926269531,6.4400939941406,1,22
1448008335086,0.54423522949219,5.5947570800781,7.4505615234375,1,22
1448008335128,-0.89945983886719,6.3433837890625,6.45556640625,1,22
1448008335168,-1.3029327392578,6.0791625976562,6.217529296875,1,22
1448008335208,1.1643218994141,6.4028930664062,7.4755554199219,1,22
1448008335248,-0.61024475097656,4.9401550292969,9.1275329589844,1,22
1448008335289,-0.18177795410156,5.2412719726562,8.9894714355469,1,22
1448008335329,0.16456604003906,5.9922790527344,7.6433715820312,1,22
1448008335370,-0.044906616210938,5.8268432617188,8.3574829101562,1,22
1448008335410,-1.0375213623047,4.08203125,5.6855163574219,1,22
1448008335450,-0.034194946289062,4.224853515625,5.7009887695312,1,22
1448008335491,0.24430847167969,4.9234924316406,5.931884765625,1,22
1448008335531,0.045547485351562,3.7321166992188,10.986602783203,1,22
1448008335571,-1.5064544677734,2.3336486816406,11.732849121094,1,22
1448008335612,-1.5124053955078,2.8478088378906,12.288665771484,1,22
1448008335652,-0.34007263183594,3.9225463867188,10.109436035156,1,22
1448008335693,0.080062866210938,4.6652221679688,8.4134216308594,1,22
1448008335733,-0.76020812988281,3.3905334472656,9.5524291992188,1,22
1448008335773,-0.73640441894531,2.4169616699219,12.258911132812,1,22
1448008335814,-3.2215118408203,1.0268249511719,12.381500244141,1,22
1448008335854,-2.9680023193359,1.3767395019531,12.148223876953,1,22
1448008335894,-3.8749237060547,-0.75726318359375,11.278198242188,1,22
1448008335935,-2.6573638916016,1.5124206542969,8.8561706542969,1,22
1448008335975,-3.1132049560547,1.311279296875,11.227020263672,1,22
1448008336016,-3.8177947998047,-0.26690673828125,8.3753356933594,1,22
1448008336056,-2.4824066162109,2.0503845214844,8.9240112304688,1,22
1448008336097,-1.9432525634766,3.1096496582031,9.8594970703125,1,22
1448008336138,-3.1096343994141,1.9504089355469,7.7231140136719,1,22
1448008336178,-2.4217071533203,3.4095764160156,10.60693359375,1,22
1448008336219,-3.8951568603516,2.5205078125,7.7969055175781,1,22
1448008336259,-2.3562469482422,3.6559448242188,2.0066528320312,1,22
1448008336299,1.9069976806641,10.032958984375,2.6386413574219,1,22
1448008336340,0.77751159667969,8.4607238769531,5.5629272460938,1,22
1448008336380,-4.6771087646484,4.9544372558594,9.8761596679688,1,22
1448008336420,-2.4228973388672,7.4597778320312,8.2586975097656,1,22
1448008336461,-3.5238189697266,5.9922790527344,4.9261779785156,1,22
1448008336501,-1.9753875732422,6.7123413085938,6.2282409667969,1,22
1448008336541,-1.0684661865234,7.2681579589844,3.6895751953125,1,22
1448008336582,1.3964080810547,8.109619140625,4.6381530761719,1,22
1448008336622,-1.2231903076172,6.9896545410156,7.0482788085938,1,22
1448008336662,0.83464050292969,9.3593139648438,3.2349243164062,1,22
1448008336703,3.0567169189453,5.8827819824219,7.3529663085938,1,22
1448008336743,1.0286407470703,10.547119140625,2.3779907226562,1,22
1448008336783,-1.2148590087891,9.252197265625,4.5274658203125,1,22
1448008336824,1.4404449462891,8.0120239257812,3.856201171875,1,22
1448008336864,-0.70903015136719,9.5711669921875,4.7297973632812,1,22
1448008336904,-2.5930938720703,7.6847229003906,8.7062072753906,1,22
1448008336945,-2.5919036865234,6.8277893066406,5.9652099609375,1,22
1448008336987,-1.7635345458984,8.2072143554688,6.2127685546875,1,22
1448008337027,0.30976867675781,9.6675720214844,3.0730590820312,1,22
1448008337068,0.76679992675781,5.9601440429688,6.1354064941406,1,22
1448008337108,-0.64714050292969,6.9265747070312,6.3246459960938,1,22
1448008337149,-1.4255218505859,8.6106872558594,7.3624877929688,1,22
1448008337190,0.069351196289062,7.2538757324219,3.0218811035156,1,22
1448008337230,1.0214996337891,9.3319396972656,2.7755126953125,1,22
1448008337271,-3.7535247802734,8.052490234375,8.3098754882812,1,22
1448008337311,-2.4490814208984,8.7106628417969,5.0606689453125,1,22
1448008337353,1.3523712158203,10.030578613281,4.4346313476562,1,22
1448008337393,-1.4647979736328,7.2741088867188,3.1694641113281,1,22
1448008337434,-1.5219268798828,8.1012878417969,4.9083251953125,1,22
1448008337474,1.4487762451172,5.7649536132812,3.6729125976562,1,22
1448008337514,-2.0110931396484,10.49951171875,2.6291198730469,1,22
1448008337555,-1.1029815673828,6.2469787597656,2.8897705078125,1,22
1448008337595,-1.9968109130859,6.7635192871094,0.15591430664062,1,22
1448008337635,-4.6271209716797,17.807250976562,-0.1094970703125,1,22
1448008337676,-3.2976837158203,11.446899414062,2.2066040039062,1,22
1448008337716,-2.8525543212891,7.4324035644531,2.6588745117188,1,22
1448008337757,0.45497131347656,8.7939758300781,1.2008972167969,1,22
1448008337797,-1.5278778076172,13.251220703125,1.8531188964844,1,22
1448008337837,-3.1393890380859,7.6085510253906,2.1816101074219,1,22
1448008337878,-1.9551544189453,14.61279296875,-1.5365295410156,1,22
1448008337919,0.47401428222656,15.379272460938,1.9495239257812,1,22
1448008337959,-0.010391235351562,6.9134826660156,2.1768493652344,1,22
1448008338000,-0.91374206542969,9.1296081542969,2.1720886230469,1,22
1448008338040,-1.5933380126953,7.7537536621094,2.1970825195312,1,22
1448008338081,-0.88517761230469,12.062225341797,2.2732543945312,1,22
1448008338121,-1.7004547119141,10.369781494141,2.2673034667969,1,22
1448008338162,-1.1315460205078,10.072235107422,-0.67364501953125,1,22
1448008338202,-1.4636077880859,12.1943359375,-4.027587890625,1,22
1448008338243,-0.98872375488281,9.3021850585938,1.1068725585938,1,22
1448008338283,-1.1363067626953,9.6580505371094,0.80218505859375,1,22
1448008338324,-1.0875091552734,10.484039306641,1.0461730957031,1,22
1448008338364,-1.4981231689453,9.1748352050781,0.62841796875,1,22
1448008338404,-1.7147369384766,9.2545776367188,0.94024658203125,1,22
1448008338445,-1.3410186767578,9.7127990722656,1.06640625,1,22
1448008338486,-1.4600372314453,9.4033508300781,1.0140380859375,1,22
1448008338527,-1.4933624267578,9.39501953125,1.0307006835938,1,22
1448008338567,-1.1148834228516,9.77587890625,1.2580261230469,1,22
1448008338607,-1.1244049072266,9.3724060058594,1.1413879394531,1,22
1448008338648,-1.9813385009766,9.5723571777344,1.3663330078125,1,22
1448008338688,-1.9480133056641,9.6509094238281,1.5627136230469,1,22
1448008338729,-1.5147857666016,9.6187744140625,1.3318176269531,1,22
1448008338769,-1.8313751220703,9.4830932617188,1.0866394042969,1,22
1448008338809,-1.8111419677734,10.050811767578,0.51416015625,1,22
1448008338850,-2.1931915283203,10.980346679688,1.7412414550781,1,22
1448008338890,-3.1465301513672,11.417144775391,3.1337585449219,1,22
1448008338931,0.94056701660156,11.595672607422,2.4077453613281,1,22
1448008338971,1.7665557861328,9.4914245605469,2.15185546875,1,22
1448008339011,1.5070953369141,8.3536071777344,1.0878295898438,1,22
1448008339052,0.63825988769531,9.8746643066406,0.27255249023438,1,22
1448008339092,-0.56501770019531,10.391204833984,-0.12734985351562,1,22
1448008339133,-0.25080871582031,10.19482421875,-0.76171875,1,22
1448008339173,0.66206359863281,8.6928100585938,-0.69625854492188,1,22
1448008339214,0.88700866699219,8.5392761230469,-1.27587890625,1,22
1448008339254,0.64659118652344,8.4012145996094,-1.5674743652344,1,22
1448008339294,-0.071090698242188,9.4973754882812,-1.704345703125,1,22
1448008339334,-0.93159484863281,8.2441101074219,-1.5341491699219,1,22
1448008339375,-1.1172637939453,7.9620361328125,-1.7638549804688,1,22
1448008339416,-1.0125274658203,8.7356567382812,-2.3589477539062,1,22
1448008339456,-0.76139831542969,9.0105895996094,-2.6576843261719,1,22
1448008339497,-0.64356994628906,10.122222900391,-2.1911315917969,1,22
1448008339537,-1.4409942626953,10.166259765625,-2.4803466796875,1,22
1448008339577,-2.2039031982422,10.528076171875,-4.4596252441406,1,22
1448008339618,-2.6240386962891,9.0034484863281,-3.6419677734375,1,22
1448008339658,4.8669891357422,13.81298828125,-2.45654296875,1,22
1448008339698,2.3259429931641,10.933929443359,-1.0437927246094,1,22
1448008339739,0.52281188964844,9.4164428710938,-1.7198181152344,1,22
1448008339779,-1.5861968994141,6.7528076171875,1.6174621582031,1,22
1448008339819,0.13600158691406,10.451904296875,1.1961364746094,1,22
1448008339860,0.90486145019531,10.467376708984,0.49749755859375,1,22
1448008339900,-0.093704223632812,8.8427734375,0.40704345703125,1,22
1448008339941,-1.2505645751953,9.0189208984375,1.0307006835938,1,22
